zip_code,bed_count,ccn,medicare_medicaid_eligible
47404,78,154041,TRUE
46563,51,154047,TRUE
46706,16,154050,TRUE
47130,100,154051,TRUE
46383,16,154052,TRUE
47802,44,154054,TRUE
47630,48,154055,TRUE
47714,168,154056,TRUE
46226,40,154057,TRUE
46506,37,154058,TRUE
47905,48,154059,TRUE
46805,16,154060,TRUE
46545,30,154061,TRUE
46254,50,154063,TRUE
46214,23,154064,TRUE
46307,70,154065,TRUE
47129,22,154066,TRUE
46168,28,154067,TRUE
46143,64,154068,TRUE
46804,0,159801,TRUE
46260,0,159802,TRUE
46206,0,159803,TRUE
47715,28,15J200,TRUE
50158,49,160001,TRUE
51401,142,160005,TRUE
52632,71,160008,TRUE
52761,80,160013,TRUE
50501,174,160016,TRUE
51503,194,160028,TRUE
52245,234,160029,TRUE
50010,220,160030,TRUE
50208,68,160032,TRUE
52803,502,160033,TRUE
50309,386,16003F,FALSE
50613,83,160040,TRUE
52402,532,160045,TRUE
51503,236,160047,TRUE
52240,475,16004F,FALSE
52655,173,160057,TRUE
52242,1103,160058,TRUE
50138,1369,16005F,FALSE
50401,350,160064,TRUE
50702,423,160067,TRUE
52001,524,160069,TRUE
52403,347,160079,TRUE
52732,147,160080,TRUE
50309,674,160082,TRUE
50314,649,160083,TRUE
52501,235,160089,TRUE
50314,200,160101,TRUE
52722,150,160104,TRUE
50703,234,160110,TRUE
51301,93,160112,TRUE
52001,158,160117,TRUE
51360,49,160124,TRUE
51104,201,160146,TRUE
50112,49,160147,TRUE
51101,267,160153,TRUE
52319,23,16016E,FALSE
51245,14,161300,TRUE
50421,25,161301,TRUE
50525,25,161302,TRUE
50638,25,161303,TRUE
50841,22,161304,TRUE
50574,25,161305,TRUE
52205,25,161306,TRUE
50423,25,161307,TRUE
50441,77,161308,TRUE
51555,25,161309,TRUE
50849,25,161310,TRUE
51023,25,161311,TRUE
52052,25,161312,TRUE
52742,90,161313,TRUE
50115,25,161314,TRUE
52591,14,161315,TRUE
52175,25,161316,TRUE
52301,25,161317,TRUE
52172,25,161318,TRUE
52043,25,161319,TRUE
50674,25,161320,TRUE
51246,25,161321,TRUE
50220,25,161322,TRUE
50461,25,161323,TRUE
51640,25,161324,TRUE
50129,25,161325,TRUE
50273,25,161326,TRUE
52537,25,161327,TRUE
52136,25,161328,TRUE
52060,25,161329,TRUE
50025,25,161330,TRUE
50659,25,161331,TRUE
51455,17,161332,TRUE
50201,25,161333,TRUE
50548,21,161334,TRUE
50644,25,161335,TRUE
51247,25,161336,TRUE
52565,25,161337,TRUE
50662,25,161338,TRUE
50677,25,161339,TRUE
50144,25,161340,TRUE
50049,25,161341,TRUE
52531,25,161342,TRUE
52057,25,161343,TRUE
52353,25,161344,TRUE
51249,25,161345,TRUE
51250,25,161346,TRUE
50616,25,161347,TRUE
50213,25,161348,TRUE
52349,83,161349,TRUE
51449,25,161350,TRUE
51334,25,161351,TRUE
51632,25,161352,TRUE
50511,25,161353,TRUE
51445,25,161354,TRUE
50138,25,161355,TRUE
52641,74,161356,TRUE
50536,25,161357,TRUE
50060,25,161358,TRUE
51040,25,161359,TRUE
51041,25,161360,TRUE
50595,25,161361,TRUE
51012,25,161362,TRUE
51566,25,161363,TRUE
52556,25,161364,TRUE
50801,25,161365,TRUE
51601,25,161366,TRUE
50219,25,161367,TRUE
51031,25,161368,TRUE
51442,25,161369,TRUE
50583,25,161370,TRUE
52101,25,161371,TRUE
50036,25,161372,TRUE
50854,25,161373,TRUE
51537,25,161374,TRUE
50588,35,161375,TRUE
50022,29,161376,TRUE
52544,25,161377,TRUE
52040,25,161378,TRUE
52577,25,161379,TRUE
50126,35,161380,TRUE
51201,25,161381,TRUE
52806,50,162001,TRUE
50314,30,162003,TRUE
50325,50,163025,TRUE
52241,40,163026,TRUE
52241,40,163027,TRUE
51012,97,164002,TRUE
50644,130,164003,TRUE
52722,72,164006,TRUE
50325,100,164007,TRUE
50309,0,169800,TRUE
52242,0,169802,TRUE
66762,89,170006,TRUE
66048,76,170009,TRUE
67401,353,170012,TRUE
67601,206,170013,TRUE
66067,49,170014,TRUE
66606,378,170016,TRUE
67042,80,170017,TRUE
66027,60,17001F,FALSE
67502,199,170020,TRUE
67846,132,170023,TRUE
67124,35,170027,TRUE
66442,200,17002F,FALSE
66048,100,17003F,FALSE
66160,1045,170040,TRUE
66061,300,170049,TRUE
66622,993,17005F,FALSE
67901,80,170068,TRUE
66048,648,17006F,FALSE
66441,92,170074,TRUE
67107,21,170075,TRUE
67221,55,17007F,FALSE
66604,506,170086,TRUE
67218,221,17008F,FALSE
67114,55,170103,TRUE
66204,363,170104,TRUE
67460,49,170105,TRUE
66071,39,170109,TRUE
67880,45,170110,TRUE
67357,109,170120,TRUE
67214,1268,170122,TRUE
67214,859,170123,TRUE
66044,157,170137,TRUE
66502,150,170142,TRUE
67337,47,170145,TRUE
66112,400,170146,TRUE
67005,32,170150,TRUE
67950,20,170166,TRUE
67801,99,170175,TRUE
66215,351,170176,TRUE
66209,190,170182,TRUE
67226,34,170183,TRUE
66213,75,170185,TRUE
67226,54,170186,TRUE
67401,16,170187,TRUE
66211,21,170188,TRUE
66502,13,170190,TRUE
67530,33,170191,TRUE
66211,10,170194,TRUE
67226,36,170196,TRUE
67002,58,170197,TRUE
67502,10,170198,TRUE
66219,9,170199,TRUE
67235,68,170200,TRUE
66739,16,170203,TRUE
67037,31,170204,TRUE
66503,1,170205,TRUE
67226,1,170206,TRUE
66224,1,170207,TRUE
67572,12,171300,TRUE
67526,24,171301,TRUE
67839,25,171303,TRUE
67831,25,171304,TRUE
67861,25,171306,TRUE
67730,15,171307,TRUE
66725,25,171308,TRUE
66956,25,171309,TRUE
67756,16,171310,TRUE
67663,20,171311,TRUE
67029,14,171312,TRUE
67860,25,171313,TRUE
66097,25,171314,TRUE
66538,22,171315,TRUE
66032,25,171316,TRUE
67547,12,171317,TRUE
67361,25,171318,TRUE
66436,12,171319,TRUE
67864,25,171321,TRUE
67878,25,171322,TRUE
67578,25,171323,TRUE
67870,25,171324,TRUE
67642,18,171325,TRUE
67748,25,171326,TRUE
67439,18,171327,TRUE
67467,25,171328,TRUE
67022,25,171329,TRUE
67554,25,171330,TRUE
67070,24,171331,TRUE
67054,25,171332,TRUE
67544,25,171333,TRUE
67104,25,171334,TRUE
67951,17,171335,TRUE
67560,20,171336,TRUE
66547,25,171337,TRUE
66534,25,171338,TRUE
67045,25,171339,TRUE
67449,25,171340,TRUE
66434,25,171341,TRUE
67548,24,171342,TRUE
67855,25,171343,TRUE
66757,35,171344,TRUE
67550,25,171345,TRUE
67003,25,171346,TRUE
67740,25,171347,TRUE
67654,25,171348,TRUE
66901,25,171349,TRUE
67665,25,171350,TRUE
66968,25,171351,TRUE
67749,25,171352,TRUE
67661,25,171353,TRUE
66521,25,171354,TRUE
67672,25,171355,TRUE
66861,22,171356,TRUE
67063,15,171357,TRUE
67456,21,171358,TRUE
67879,18,171359,TRUE
67455,14,171360,TRUE
66935,35,171361,TRUE
67701,25,171362,TRUE
66508,25,171363,TRUE
67473,16,171364,TRUE
66945,25,171365,TRUE
67752,25,171367,TRUE
67865,18,171368,TRUE
67854,16,171369,TRUE
67735,25,171370,TRUE
67432,25,171371,TRUE
67871,25,171372,TRUE
66749,25,171373,TRUE
66736,32,171374,TRUE
67420,35,171375,TRUE
66743,25,171376,TRUE
66967,25,171377,TRUE
67068,25,171378,TRUE
66846,21,171379,TRUE
66720,25,171380,TRUE
67410,25,171381,TRUE
66002,25,171382,TRUE
67156,25,171383,TRUE
66801,53,171384,TRUE
66839,25,171385,TRUE
66212,56,172004,TRUE
66112,40,172005,TRUE
67214,48,172007,TRUE
66606,72,173025,TRUE
66211,80,173026,TRUE
67206,30,173028,TRUE
66207,45,173032,TRUE
66030,54,173033,TRUE
66211,34,173300,TRUE
67550,299,174006,TRUE
67114,30,174016,TRUE
66062,72,174020,TRUE
66064,60,174022,TRUE
67206,20,174023,TRUE
66062,19,174024,TRUE
66106,0,179801,TRUE
41075,178,180001,TRUE
41858,90,180002,TRUE
42345,90,180004,TRUE
41653,166,180005,TRUE
41101,455,180009,TRUE
40504,468,180010,TRUE
40741,120,180011,TRUE
42701,300,180012,TRUE
42101,382,180013,TRUE
40065,68,180016,TRUE
42141,180,180017,TRUE
40351,149,180018,TRUE
41056,111,180019,TRUE
40965,96,180020,TRUE
40033,75,180024,TRUE
40004,40,180025,TRUE
42071,140,180027,TRUE
41701,308,180029,TRUE
41017,621,180035,TRUE
42303,469,180038,TRUE
40202,1261,180040,TRUE
40962,49,180043,TRUE
41501,340,180044,TRUE
41042,231,180045,TRUE
40361,58,180046,TRUE
40422,197,180048,TRUE
40475,105,180049,TRUE
40831,150,180050,TRUE
42240,194,180051,TRUE
42420,205,180056,TRUE
40353,63,180064,TRUE
42276,92,180066,TRUE
40536,791,180067,TRUE
41503,113,180069,TRUE
40206,476,18006F,FALSE
42754,75,180070,TRUE
41240,72,180078,TRUE
41031,61,180079,TRUE
40502,107,18007F,FALSE
40701,240,180080,TRUE
42718,90,180087,TRUE
40202,1730,180088,TRUE
40391,75,180092,TRUE
42431,390,180093,TRUE
42064,48,180095,TRUE
40324,75,180101,TRUE
42003,359,180102,TRUE
40503,371,180103,TRUE
42003,349,180104,TRUE
42167,49,180105,TRUE
42602,42,180106,TRUE
40456,26,180115,TRUE
42066,93,180116,TRUE
42104,211,180124,TRUE
40601,173,180127,TRUE
41230,90,180128,TRUE
40207,519,180130,TRUE
42503,215,180132,TRUE
40031,90,180138,TRUE
41339,55,180139,TRUE
40202,404,180141,TRUE
40509,217,180143,TRUE
42728,77,180149,TRUE
40977,120,180154,TRUE
40336,25,181301,TRUE
40330,25,181302,TRUE
42211,25,181304,TRUE
41649,25,181305,TRUE
42437,25,181306,TRUE
41472,25,181307,TRUE
40383,25,181308,TRUE
42539,24,181309,TRUE
41008,25,181310,TRUE
41097,15,181311,TRUE
42749,25,181314,TRUE
40484,25,181315,TRUE
41749,25,181316,TRUE
42717,25,181317,TRUE
42135,25,181318,TRUE
40143,25,181319,TRUE
42078,25,181320,TRUE
42633,25,181321,TRUE
42445,25,181322,TRUE
42347,25,181323,TRUE
42164,25,181324,TRUE
42743,35,181325,TRUE
42025,25,181327,TRUE
40906,25,181328,TRUE
40403,25,181329,TRUE
42642,25,181330,TRUE
41647,25,181331,TRUE
41041,25,181332,TRUE
40204,367,182001,TRUE
40504,57,182002,TRUE
40422,41,182003,TRUE
41075,33,182004,TRUE
42101,28,182005,TRUE
40701,32,182006,TRUE
42003,37,182008,TRUE
42431,35,182009,TRUE
40504,158,183026,TRUE
41017,51,183027,TRUE
42701,40,183028,TRUE
42104,60,183029,TRUE
41042,40,183030,TRUE
42240,495,184002,TRUE
40511,323,184004,TRUE
41018,197,184006,TRUE
40207,94,184007,TRUE
40242,94,184008,TRUE
40509,110,184009,TRUE
40160,140,184012,TRUE
42301,80,184013,TRUE
42240,97,184014,TRUE
40223,192,184015,TRUE
42103,84,184017,TRUE
40202,0,189800,TRUE
40202,0,189801,TRUE
40536,0,189802,TRUE
70503,456,190002,TRUE
70301,194,190004,TRUE
70112,446,190005,TRUE
70506,116,190006,TRUE
71457,96,190007,TRUE
70360,321,190008,TRUE
71202,247,190011,TRUE
70663,110,190013,TRUE
70380,164,190014,TRUE
70403,330,190015,TRUE
70570,197,190017,TRUE
71301,293,190019,TRUE
70791,140,190020,TRUE
70554,60,190025,TRUE
71301,346,190026,TRUE
70601,230,190027,TRUE
70510,76,190034,TRUE
70121,1059,190036,TRUE
70072,357,190039,TRUE
70458,223,190040,TRUE
71105,242,190041,TRUE
70526,113,190044,TRUE
70433,281,190045,TRUE
70115,352,190046,TRUE
70634,49,190050,TRUE
70546,49,190053,TRUE
70562,166,190054,TRUE
70601,407,190060,TRUE
70808,1000,190064,TRUE
70809,384,190065,TRUE
70070,57,190079,TRUE
71263,33,190081,TRUE
71270,139,190086,TRUE
71075,60,190088,TRUE
71483,46,190090,TRUE
71103,419,190098,TRUE
71351,49,190099,TRUE
70508,329,190102,TRUE
71463,49,190106,TRUE
71103,949,190111,TRUE
71040,47,190114,TRUE
71220,49,190116,TRUE
71052,34,190118,TRUE
71201,310,190125,TRUE
70817,168,190128,TRUE
70648,49,190133,TRUE
71295,37,190140,TRUE
71055,161,190144,TRUE
71342,46,190145,TRUE
70006,407,190146,TRUE
71269,38,190151,TRUE
71291,278,190160,TRUE
71446,49,190164,TRUE
70586,49,190167,TRUE
70112,506,190176,TRUE
70363,156,190183,TRUE
71418,40,190184,TRUE
71418,32,190190,TRUE
70605,88,190201,TRUE
70816,162,190202,TRUE
70461,150,190204,TRUE
71254,23,190208,TRUE
71449,36,190218,TRUE
70360,30,190241,TRUE
71201,10,190245,TRUE
70810,16,190251,TRUE
70508,10,190255,TRUE
70458,10,190256,TRUE
70508,20,190259,TRUE
70810,23,190266,TRUE
70433,21,190267,TRUE
70458,37,190270,TRUE
70065,110,190274,TRUE
71101,15,190278,TRUE
71301,24,190298,TRUE
70130,39,190300,TRUE
70002,16,190302,TRUE
70403,30,190303,TRUE
70631,49,190307,TRUE
70043,40,190308,TRUE
70427,92,190312,TRUE
70127,50,190313,TRUE
70444,14,190314,TRUE
70605,10,190315,TRUE
70806,230,190316,TRUE
71101,94,190317,TRUE
70535,49,190318,TRUE
71301,38,19042F,FALSE
71301,470,19043F,FALSE
71110,75,19044F,FALSE
70721,357,19045F,FALSE
70118,403,19046F,FALSE
70140,591,19047F,FALSE
71101,434,19048F,FALSE
71459,200,19050F,FALSE
70441,25,191300,TRUE
71241,20,191301,TRUE
70517,25,191302,TRUE
70390,15,191303,TRUE
71082,25,191304,TRUE
70071,25,191305,TRUE
70775,19,191306,TRUE
70633,29,191307,TRUE
70346,25,191308,TRUE
70422,25,191309,TRUE
70538,22,191310,TRUE
71322,24,191311,TRUE
71019,25,191312,TRUE
70438,25,191313,TRUE
71282,16,191314,TRUE
71465,35,191315,TRUE
70760,23,191316,TRUE
71251,25,191317,TRUE
71334,25,191318,TRUE
70525,33,191319,TRUE
71001,21,191320,TRUE
70443,24,191321,TRUE
70548,35,191322,TRUE
71232,25,191323,TRUE
70394,35,191324,TRUE
70345,25,191325,TRUE
71222,15,191326,TRUE
70809,54,192004,TRUE
71112,62,192006,TRUE
70072,39,192007,TRUE
70726,93,192008,TRUE
70119,80,192009,TRUE
71101,196,192010,TRUE
71115,54,192011,TRUE
71301,25,192012,TRUE
70601,33,192013,TRUE
70121,35,192015,TRUE
71201,32,192016,TRUE
71270,59,192022,TRUE
70445,58,192023,TRUE
71373,40,192028,TRUE
70506,46,192029,TRUE
70128,42,192030,TRUE
71291,47,192031,TRUE
70506,84,192032,TRUE
70570,24,192034,TRUE
71457,21,192035,TRUE
70403,40,192036,TRUE
70360,40,192037,TRUE
70791,16,192041,TRUE
71303,28,192043,TRUE
70433,58,192048,TRUE
71291,21,192055,TRUE
70508,31,192057,TRUE
70809,81,193028,TRUE
71301,47,193031,TRUE
70403,27,193044,TRUE
71446,20,193050,TRUE
71202,12,193058,TRUE
70546,16,193067,TRUE
71220,10,193069,TRUE
70764,10,193070,TRUE
70056,26,193074,TRUE
70809,45,193078,TRUE
70403,40,193079,TRUE
71019,12,193080,TRUE
71446,16,193086,TRUE
70810,27,193090,TRUE
70812,14,193092,TRUE
70508,32,193093,TRUE
71112,24,193094,TRUE
70560,40,193096,TRUE
70433,24,193097,TRUE
70119,44,193098,TRUE
70121,56,193099,TRUE
70118,222,193300,TRUE
71103,45,193301,TRUE
70448,140,194007,TRUE
70748,334,194008,TRUE
71106,260,194020,TRUE
71303,139,194022,TRUE
71361,148,194025,TRUE
70123,126,194031,TRUE
70507,78,194044,TRUE
70115,36,194056,TRUE
70433,104,194069,TRUE
70518,38,194073,TRUE
71270,24,194074,TRUE
71111,20,194079,TRUE
70445,22,194080,TRUE
70634,20,194081,TRUE
70546,36,194082,TRUE
71220,60,194083,TRUE
70128,34,194084,TRUE
70508,24,194085,TRUE
70807,60,194086,TRUE
71203,24,194087,TRUE
70737,32,194088,TRUE
70517,18,194089,TRUE
70605,20,194090,TRUE
70403,52,194091,TRUE
71103,42,194094,TRUE
70570,20,194095,TRUE
71303,24,194096,TRUE
70056,82,194098,TRUE
70115,34,194100,TRUE
70071,24,194102,TRUE
70806,64,194103,TRUE
70809,24,194105,TRUE
71301,36,194106,TRUE
70806,53,194107,TRUE
70364,20,194109,TRUE
71322,24,194112,TRUE
70065,36,194113,TRUE
70068,104,194114,TRUE
70806,24,194115,TRUE
71106,89,194116,TRUE
70403,36,194117,TRUE
71346,54,194118,TRUE
70112,0,199801,TRUE
70121,0,199802,TRUE
70118,0,199803,TRUE
71103,0,199804,TRUE
4401,112,200001,TRUE
4101,230,200008,TRUE
4102,606,200009,TRUE
4769,89,200018,TRUE
4005,150,200019,TRUE
3909,79,200020,TRUE
4011,92,200021,TRUE
4240,250,200024,TRUE
4736,65,200031,TRUE
4401,411,200033,TRUE
4243,233,200034,TRUE
4938,70,200037,TRUE
4330,287,200039,TRUE
4330,841,20003F,FALSE
4901,48,200041,TRUE
4605,64,200050,TRUE
4743,49,200052,TRUE
4856,109,200063,TRUE
4614,25,201300,TRUE
4441,25,201301,TRUE
4543,25,201302,TRUE
4457,25,201303,TRUE
4609,25,201304,TRUE
4619,25,201305,TRUE
4276,25,201306,TRUE
4462,25,201307,TRUE
4730,25,201308,TRUE
4426,25,201309,TRUE
4009,25,201310,TRUE
4654,25,201311,TRUE
4915,25,201312,TRUE
4967,25,201313,TRUE
4976,25,201314,TRUE
4268,25,201315,TRUE
4102,100,203025,TRUE
4401,100,204004,TRUE
4092,100,204005,TRUE
4401,100,204006,TRUE
4330,92,204008,TRUE
4102,0,209801,TRUE
21742,271,210001,TRUE
21201,816,210002,TRUE
20774,224,210003,TRUE
20910,444,210004,TRUE
21701,248,210005,TRUE
21078,101,210006,TRUE
21202,285,210008,TRUE
21287,1025,210009,TRUE
21229,407,210011,TRUE
21215,413,210012,TRUE
21237,405,210015,TRUE
20904,298,210016,TRUE
21550,33,210017,TRUE
20832,165,210018,TRUE
21801,362,210019,TRUE
21005,75,21001F,FALSE
20814,229,210022,TRUE
21401,370,210023,TRUE
21218,370,210024,TRUE
21502,240,210027,TRUE
20650,107,210028,TRUE
21224,430,210029,TRUE
21620,64,210030,TRUE
21921,166,210032,TRUE
21157,158,210033,TRUE
21225,376,210034,TRUE
20646,131,210035,TRUE
21601,189,210037,TRUE
21201,276,210038,TRUE
20678,106,210039,TRUE
21133,215,210040,TRUE
21061,329,210043,TRUE
21204,303,210044,TRUE
21044,233,210048,TRUE
21014,219,210049,TRUE
20706,182,210051,TRUE
21239,208,210056,TRUE
20850,331,210057,TRUE
21207,134,210058,TRUE
21218,120,21005F,FALSE
20744,37,210060,TRUE
21811,48,210061,TRUE
20735,239,210062,TRUE
21204,238,210063,TRUE
21209,100,210064,TRUE
20876,93,210065,TRUE
21201,250,210068,TRUE
20014,516,21006F,FALSE
20889,725,21007F,FALSE
21052,1,21009F,FALSE
21902,505,21010F,FALSE
21801,65,21014E,FALSE
21202,37,21015E,FALSE
21201,137,21020F,FALSE
21742,123,212002,TRUE
21801,66,212003,TRUE
21804,64,213028,TRUE
20850,87,213029,TRUE
21209,117,213300,TRUE
21205,63,213301,TRUE
21204,322,214000,TRUE
21613,80,214002,TRUE
21742,46,214003,TRUE
21784,522,214004,TRUE
21502,119,214012,TRUE
21228,440,214018,TRUE
21401,16,214020,TRUE
21287,0,219800,TRUE
21201,0,219801,TRUE
1453,150,220001,TRUE
2138,217,220002,TRUE
2703,126,220008,TRUE
1842,189,220010,TRUE
2138,159,220011,TRUE
2601,259,220012,TRUE
1060,142,220015,TRUE
1301,92,220016,TRUE
2124,135,220017,TRUE
1550,113,220019,TRUE
1730,993,22001F,FALSE
2721,160,220020,TRUE
1040,164,220024,TRUE
1950,123,220029,TRUE
2135,211,22002F,FALSE
1069,41,220030,TRUE
2118,441,220031,TRUE
1915,283,220033,TRUE
1970,415,220035,TRUE
2135,252,220036,TRUE
2132,920,22003F,FALSE
1201,319,220046,TRUE
1752,79,220049,TRUE
2301,988,22004F,FALSE
2302,205,220052,TRUE
2150,500,22005F,FALSE
2360,155,220060,TRUE
1605,114,220062,TRUE
1854,158,220063,TRUE
1085,97,220065,TRUE
1104,339,220066,TRUE
1022,90,22006F,FALSE
2176,538,220070,TRUE
2114,907,220071,TRUE
2780,133,220073,TRUE
2720,695,220074,TRUE
2114,42,220075,TRUE
1199,716,220077,TRUE
2540,50,22007F,FALSE
1844,275,220080,TRUE
2494,58,220083,TRUE
1742,149,220084,TRUE
2215,597,220086,TRUE
2120,118,220088,TRUE
1432,150,22008F,FALSE
1757,121,220090,TRUE
1440,134,220095,TRUE
1432,57,220098,TRUE
1060,1014,22009F,FALSE
2190,284,220100,TRUE
2462,224,220101,TRUE
1890,189,220105,TRUE
2186,81,220108,TRUE
2130,920,22010F,FALSE
2115,663,220110,TRUE
2301,231,220111,TRUE
2111,415,220116,TRUE
2130,153,220119,TRUE
2062,263,220126,TRUE
2540,95,220135,TRUE
2115,27,220162,TRUE
1655,325,220163,TRUE
1803,327,220171,TRUE
1701,360,220175,TRUE
1608,283,220176,TRUE
2554,19,220177,TRUE
2557,19,221300,TRUE
1230,25,221302,TRUE
1331,25,221303,TRUE
2167,28,221990,TRUE
2138,180,222000,TRUE
2072,198,222002,TRUE
1876,760,222003,TRUE
2130,260,222006,TRUE
2131,675,222007,TRUE
1085,102,222023,TRUE
2072,212,222027,TRUE
2745,90,222043,TRUE
1542,174,222046,TRUE
1835,60,222047,TRUE
1581,88,222048,TRUE
1801,210,223026,TRUE
2184,187,223027,TRUE
1602,110,223029,TRUE
1056,53,223030,TRUE
2537,60,223032,TRUE
2129,132,223034,TRUE
2135,112,223300,TRUE
2115,395,223302,TRUE
1104,40,223303,TRUE
2114,30,223304,TRUE
2780,45,224001,TRUE
2478,324,224007,TRUE
2130,118,224013,TRUE
2446,68,224018,TRUE
2703,86,224021,TRUE
2467,90,224022,TRUE
2090,248,224023,TRUE
2720,16,224028,TRUE
2559,16,224031,TRUE
1604,166,224032,TRUE
2026,45,224038,TRUE
1830,71,224039,TRUE
2118,60,224040,TRUE
2747,120,224041,TRUE
1434,108,224043,TRUE
1581,152,224044,TRUE
1606,82,224045,TRUE
1040,36,224046,TRUE
2115,0,229801,TRUE
1803,0,229802,TRUE
2115,0,229803,TRUE
2118,0,229804,TRUE
1655,0,229805,TRUE
2115,0,229806,TRUE
2111,0,229807,TRUE
2114,0,229808,TRUE
1199,0,229809,TRUE
48154,273,230002,TRUE
49464,57,230003,TRUE
49221,88,230005,TRUE
48341,306,230013,TRUE
49093,60,230015,TRUE
49007,380,230017,TRUE
48075,434,230019,TRUE
48124,623,230020,TRUE
49085,313,230021,TRUE
49036,110,230022,TRUE
48235,991,230024,TRUE
48341,395,230029,TRUE
48801,142,230030,TRUE
48060,119,230031,TRUE
48838,48,230035,TRUE
49707,150,230036,TRUE
49242,86,230037,TRUE
49503,1135,230038,TRUE
48708,387,230041,TRUE
48109,884,230046,TRUE
48038,361,230047,TRUE
48202,903,230053,TRUE
49855,289,230054,TRUE
49801,96,230055,TRUE
49738,90,230058,TRUE
49503,230,230059,TRUE
49801,251,23005F,FALSE
49442,382,230066,TRUE
48843,136,230069,TRUE
48160,25,23006F,FALSE
48602,623,230070,TRUE
48033,34,230071,TRUE
49423,193,230072,TRUE
49017,204,230075,TRUE
48601,268,230077,TRUE
49098,62,230078,TRUE
48045,54,23007F,FALSE
48858,151,230080,TRUE
49601,117,230081,TRUE
49090,82,230085,TRUE
48230,311,230089,TRUE
48750,25,23008F,FALSE
49201,412,230092,TRUE
49307,74,230093,TRUE
48661,88,230095,TRUE
49091,94,230096,TRUE
49684,377,230097,TRUE
48162,217,230099,TRUE
48602,217,23009F,FALSE
48764,60,230100,TRUE
48201,712,230104,TRUE
49770,243,230105,TRUE
49930,36,230108,TRUE
49788,44,23010F,FALSE
49431,81,230110,TRUE
49048,372,230117,TRUE
48105,466,23011F,FALSE
48867,115,230121,TRUE
49015,1823,23012F,FALSE
48073,1031,230130,TRUE
48503,383,230132,TRUE
49735,53,230133,TRUE
48121,821,23013F,FALSE
48532,368,230141,TRUE
48184,259,230142,TRUE
48198,148,230144,TRUE
48192,345,230146,TRUE
49841,35,23014F,FALSE
48336,305,230151,TRUE
48106,505,230156,TRUE
48236,625,230165,TRUE
48910,363,230167,TRUE
49417,81,230174,TRUE
48183,195,230176,TRUE
48617,64,230180,TRUE
48446,183,230193,TRUE
48093,348,230195,TRUE
48439,410,230197,TRUE
48342,308,230207,TRUE
48811,103,230208,TRUE
48060,163,230216,TRUE
49068,94,230217,TRUE
48670,230,230222,TRUE
48043,288,230227,TRUE
48912,617,230230,TRUE
49519,208,230236,TRUE
49783,82,230239,TRUE
48054,68,230241,TRUE
48135,323,230244,TRUE
48307,290,230254,TRUE
48118,83,230259,TRUE
48091,20,230264,TRUE
48085,254,230269,TRUE
48180,163,230270,TRUE
48201,320,230273,TRUE
48603,278,230275,TRUE
48382,153,230277,TRUE
48116,63,230279,TRUE
48201,123,230297,TRUE
48075,45,230301,TRUE
48322,191,230302,TRUE
49660,25,230303,TRUE
48215,147,23036F,FALSE
48201,218,23037F,FALSE
49635,8,231300,TRUE
49646,8,231301,TRUE
49854,25,231303,TRUE
49868,25,231304,TRUE
48658,25,231305,TRUE
49781,15,231306,TRUE
49946,24,231307,TRUE
49862,25,231308,TRUE
49953,25,231309,TRUE
48755,25,231310,TRUE
48427,15,231311,TRUE
48884,25,231312,TRUE
48441,17,231313,TRUE
48471,25,231314,TRUE
49047,25,231315,TRUE
48726,25,231316,TRUE
48850,25,231317,TRUE
49935,25,231318,TRUE
49913,25,231319,TRUE
49455,24,231320,TRUE
49849,25,231321,TRUE
49720,25,231322,TRUE
49677,25,231323,TRUE
48827,25,231324,TRUE
48624,25,231325,TRUE
48879,25,231326,TRUE
48813,25,231327,TRUE
49010,25,231328,TRUE
48723,25,231329,TRUE
48453,25,231330,TRUE
48846,25,231331,TRUE
49079,25,231332,TRUE
49938,25,231333,TRUE
49829,25,231337,TRUE
49412,61,231338,TRUE
49058,25,231339,TRUE
48413,64,231340,TRUE
48532,36,232012,TRUE
48180,220,232019,TRUE
48706,31,232020,TRUE
48043,36,232023,TRUE
48197,36,232024,TRUE
49506,146,232029,TRUE
48192,40,232031,TRUE
48602,32,232033,TRUE
49080,43,232034,TRUE
49016,25,232035,TRUE
48912,36,232037,TRUE
48342,30,232039,TRUE
49503,80,233026,TRUE
48201,94,233027,TRUE
48201,228,233300,TRUE
49548,118,234006,TRUE
48220,100,234011,TRUE
48047,123,234021,TRUE
48326,120,234023,TRUE
48723,208,234025,TRUE
49008,210,234026,TRUE
49546,62,234030,TRUE
48185,242,234035,TRUE
48205,162,234038,TRUE
48213,55,234040,TRUE
48176,240,234041,TRUE
48092,42,234042,TRUE
48879,34,234043,TRUE
48823,23,234044,TRUE
48124,56,234045,TRUE
48202,0,239801,TRUE
48201,0,239802,TRUE
48109,0,239803,TRUE
48236,0,239804,TRUE
48201,0,239805,TRUE
48073,0,239806,TRUE
49503,0,239807,TRUE
49503,0,239808,TRUE
49503,0,239809,TRUE
55422,518,240001,TRUE
55805,380,240002,TRUE
55415,894,240004,TRUE
55904,61,240006,TRUE
55902,2059,240010,TRUE
55057,37,240014,TRUE
55066,50,240018,TRUE
55805,165,240019,TRUE
55008,86,240020,TRUE
56187,55,240022,TRUE
56303,1200,24002F,FALSE
56308,127,240030,TRUE
56303,489,240036,TRUE
55102,603,240038,TRUE
55417,361,24003F,FALSE
55746,175,240040,TRUE
56007,181,240043,TRUE
